brief_id,category,title,priority,current_status,target_cue_ids_or_content,edited_duration_seconds,approved_variants,planned_deliverable_files,loop,generation_model,sound_brief,integration_requirement,source_refs,generation_status
music_town_sunvault,music,Town Sunvault,P0,nonfinal_existing,music_town_sunvault_theme;music_town_sunvault_theme_harmony;music_town_sunvault_theme_motion,120-180,1,3,yes,Medium,"Instrumental, no vocals. warm settled place identity with small internal development and breathing room. glass harmonics, clean mallets, bright strings and precise interlocking rhythms; crystal relays and carefully timed power. Deliver one coherent composition arranged into synchronized root, harmony and motion stems.","Existing route. Longer-loop manifest/tests update; shared exact stem length, key, tempo and loop boundary. Compose/edit one piece before stems; never stack three independent generations.",content/music_runtime_manifest.json; scripts/autoload/MusicAudio.gd:227; tools/generate_music_runtime_assets.py:25,not_started
music_town_thornwake,music,Town Thornwake,P0,nonfinal_existing,music_town_thornwake_theme;music_town_thornwake_theme_harmony;music_town_thornwake_theme_motion,120-180,1,3,yes,Medium,"Instrumental, no vocals. warm settled place identity with small internal development and breathing room. wooden flute, plucked wood, soft bowed strings and seed-rattle percussion; living orchards, recovery and encroaching roots. Deliver one coherent composition arranged into synchronized root, harmony and motion stems.","Existing route. Longer-loop manifest/tests update; shared exact stem length, key, tempo and loop boundary. Compose/edit one piece before stems; never stack three independent generations.",content/music_runtime_manifest.json; scripts/autoload/MusicAudio.gd:227; tools/generate_music_runtime_assets.py:25,not_started
music_town_veilmourn,music,Town Veilmourn,P0,nonfinal_existing,music_town_veilmourn_theme;music_town_veilmourn_theme_harmony;music_town_veilmourn_theme_motion,120-180,1,3,yes,Medium,"Instrumental, no vocals. warm settled place identity with small internal development and breathing room. distant funeral bells, breathy low winds, bowed strings and muted frame drums; fog, memory, tides and solemn resolve. Deliver one coherent composition arranged into synchronized root, harmony and motion stems.","Existing route. Longer-loop manifest/tests update; shared exact stem length, key, tempo and loop boundary. Compose/edit one piece before stems; never stack three independent generations.",content/music_runtime_manifest.json; scripts/autoload/MusicAudio.gd:227; tools/generate_music_runtime_assets.py:25,not_started
replace_audio_placeholder_artifact_claim,presentation,Overworld Artifact Recovered,P0,nonfinal_existing,audio_placeholder_artifact_claim,0.42,1,1,no,Small-SFX,"relic unwrapped from a chest, old metal and a brief wondrous shimmer. Isolated recording, no speech, no music, minimal room tail.",Existing cue/path; preserve onset and current event timing. Record longer source then trim. Any longer tail requires lifetime/timing/validator review; variant selection is not currently wired.,content/presentation_sfx_manifest.json; content/animation_event_cues.json,not_started
replace_audio_placeholder_artifact_equip,presentation,Overworld Artifact Equipped,P0,nonfinal_existing,audio_placeholder_artifact_equip,0.26,1,1,no,Small-SFX,"leather buckle and firm metal clasp engaging. Isolated recording, no speech, no music, minimal room tail.",Existing cue/path; preserve onset and current event timing. Record longer source then trim. Any longer tail requires lifetime/timing/validator review; variant selection is not currently wired.,content/presentation_sfx_manifest.json; content/animation_event_cues.json,not_started
replace_audio_placeholder_artifact_stow,presentation,Overworld Artifact Stowed,P0,nonfinal_existing,audio_placeholder_artifact_stow,0.28,1,1,no,Small-SFX,"cloth satchel opening and a small object gently settling inside. Isolated recording, no speech, no music, minimal room tail.",Existing cue/path; preserve onset and current event timing. Record longer source then trim. Any longer tail requires lifetime/timing/validator review; variant selection is not currently wired.,content/presentation_sfx_manifest.json; content/animation_event_cues.json,not_started
replace_audio_placeholder_blocked_object,presentation,Overworld Object Blocked,P0,nonfinal_existing,audio_placeholder_blocked_object,0.34,1,1,no,Small-SFX,"dull barred-gate knock, distinct from invalid route. Isolated recording, no speech, no music, minimal room tail.",Existing cue/path; preserve onset and current event timing. Record longer source then trim. Any longer tail requires lifetime/timing/validator review; variant selection is not currently wired.,content/presentation_sfx_manifest.json; content/animation_event_cues.json,not_started
replace_audio_placeholder_capture,presentation,Overworld Object Captured,P0,nonfinal_existing,audio_placeholder_capture,0.42,1,1,no,Small-SFX,"small banner unfurl and restrained ownership accent. Isolated recording, no speech, no music, minimal room tail.",Existing cue/path; preserve onset and current event timing. Record longer source then trim. Any longer tail requires lifetime/timing/validator review; variant selection is not currently wired.,content/presentation_sfx_manifest.json; content/animation_event_cues.json,not_started
replace_audio_placeholder_collect,presentation,Overworld Object Depleted,P0,nonfinal_existing,audio_placeholder_collect,0.28,1,1,no,Small-SFX,"small pouch pickup and stock rustle, distinct from artifact discovery. Isolated recording, no speech, no music, minimal room tail.",Existing cue/path; preserve onset and current event timing. Record longer source then trim. Any longer tail requires lifetime/timing/validator review; variant selection is not currently wired.,content/presentation_sfx_manifest.json; content/animation_event_cues.json,not_started
replace_audio_placeholder_guard_warning,presentation,Overworld Object Guarded,P0,nonfinal_existing,audio_placeholder_guard_warning,0.34,1,1,no,Small-SFX,"subtle tense weapon scrape and low warning accent. Isolated recording, no speech, no music, minimal room tail.",Existing cue/path; preserve onset and current event timing. Record longer source then trim. Any longer tail requires lifetime/timing/validator review; variant selection is not currently wired.,content/presentation_sfx_manifest.json; content/animation_event_cues.json,not_started
replace_audio_placeholder_invalid_route,presentation,Overworld Route Blocked,P0,nonfinal_existing,audio_placeholder_invalid_route,0.3,1,1,no,Small-SFX,"short low refusal knock for an impossible route. Isolated recording, no speech, no music, minimal room tail.",Existing cue/path; preserve onset and current event timing. Record longer source then trim. Any longer tail requires lifetime/timing/validator review; variant selection is not currently wired.,content/presentation_sfx_manifest.json; content/animation_event_cues.json,not_started
replace_audio_placeholder_load_resume,presentation,System Load Resumed,P0,nonfinal_existing,audio_placeholder_load_resume,0.36,1,1,no,Small-SFX,"book reopening with a soft returning breath. Isolated recording, no speech, no music, minimal room tail.",Existing cue/path; preserve onset and current event timing. Record longer source then trim. Any longer tail requires lifetime/timing/validator review; variant selection is not currently wired.,content/presentation_sfx_manifest.json; content/animation_event_cues.json,not_started
replace_audio_placeholder_map_step,presentation,Overworld Route Moved,P0,nonfinal_existing,audio_placeholder_map_step,0.22,1,1,no,Small-SFX,"muted boot and travelling equipment step, readable without rapid-fire rattling. Isolated recording, no speech, no music, minimal room tail.",Existing cue/path; preserve onset and current event timing. Record longer source then trim. Any longer tail requires lifetime/timing/validator review; variant selection is not currently wired.,content/presentation_sfx_manifest.json; content/animation_event_cues.json,not_started
replace_audio_placeholder_object_focus,presentation,Overworld Object Selected,P0,nonfinal_existing,audio_placeholder_object_focus,0.26,1,1,no,Small-SFX,"delicate wooden pointer tap, quieter than committing a visit. Isolated recording, no speech, no music, minimal room tail.",Existing cue/path; preserve onset and current event timing. Record longer source then trim. Any longer tail requires lifetime/timing/validator review; variant selection is not currently wired.,content/presentation_sfx_manifest.json; content/animation_event_cues.json,not_started
replace_audio_placeholder_object_visit,presentation,Overworld Object Visited,P0,nonfinal_existing,audio_placeholder_object_visit,0.3,1,1,no,Small-SFX,"light boot stop and cloth settle at a site. Isolated recording, no speech, no music, minimal room tail.",Existing cue/path; preserve onset and current event timing. Record longer source then trim. Any longer tail requires lifetime/timing/validator review; variant selection is not currently wired.,content/presentation_sfx_manifest.json; content/animation_event_cues.json,not_started
replace_audio_placeholder_recruit,presentation,Town Recruitment Muster,P0,nonfinal_existing,audio_placeholder_recruit,0.36,1,1,no,Small-SFX,"several boots forming up with restrained armor and equipment movement. Isolated recording, no speech, no music, minimal room tail.",Existing cue/path; preserve onset and current event timing. Record longer source then trim. Any longer tail requires lifetime/timing/validator review; variant selection is not currently wired.,content/presentation_sfx_manifest.json; content/animation_event_cues.json,not_started
