domain,content_id,name,source,current_audio,proposed_brief_ids,disposition
units,unit_thornwake_canopy_rammers,Canopy Rammers,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_living_wood;ability_reach;ability_brace,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_brasshollow_pressure_lancers,Pressure Lancers,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_polearm;ability_reach;ability_harry,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_veilmourn_wakeglass_navigators,Wakeglass Navigators,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_blade;ability_fog_screen;ability_harry,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_embercourt_beaconline_writguard,Beaconline Writguard,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_blade;ability_brace;ability_formation_guard,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_mireclaw_fenbell_chainstalkers,Fenbell Chainstalkers,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_chain;ability_harry;ability_backstab,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_sunvault_zenith_lensbearers,Zenith Lensbearers,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_arcane;ability_volley;ability_harry,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_neutral_cinderwake_aurochs,Cinderwake Aurochs,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_antlered;ability_reach;ability_shielding,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_neutral_tideglass_skyrays,Tideglass Skyrays,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_ray;ability_harry;ability_volley,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_neutral_brambleback_knucklebears,Brambleback Knucklebears,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_bear;ability_brace;ability_shielding,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_neutral_mireglass_belltoads,Mireglass Belltoads,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_amphibian;ability_harry;ability_volley,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_neutral_galehorn_striders,Galehorn Striders,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_antlered;ability_reach;ability_bloodrush,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_neutral_sunscale_lanternmoths,Sunscale Lanternmoths,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_insect;ability_harry;ability_volley,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_neutral_rimebell_skyrakers,Rimebell Skyrakers,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_winged;ability_fog_screen;ability_reach,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_neutral_deepforge_vaultwyrms,Deepforge Vaultwyrms,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_wyrm;ability_brace;ability_shielding,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_thornwake_seedglass_cantors,Seedglass Cantors,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_arcane;ability_harry;ability_volley,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_brasshollow_quenchbell_mortars,Quenchbell Mortars,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_siege;ability_volley;ability_harry,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_veilmourn_saltwake_eulogists,Saltwake Eulogists,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_arcane;ability_obituary;ability_volley,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_thornwake_seedshield_wardens,Seedshield Wardens,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_blade;ability_brace;ability_shielding,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_brasshollow_gaugefire_arbalists,Gaugefire Arbalists,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_siege;ability_volley;ability_harry,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_veilmourn_wakechain_boarders,Wakechain Boarders,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_chain;ability_hookline;ability_fog_screen,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_thornwake_bramblekite_needlers,Bramblekite Needlers,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_thrown;ability_harry,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_brasshollow_quenchspool_slingers,Quenchspool Slingers,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_sling;ability_volley,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_veilmourn_saltbell_casters,Saltbell Casters,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_arcane;ability_harry,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_embercourt_lockglass_writcasters,Lockglass Writcasters,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_arcane;ability_volley,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_thornwake_pollenhook_whistlers,Pollenhook Whistlers,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_arcane;ability_harry,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_brasshollow_tallyspring_throwers,Tallyspring Throwers,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_thrown;ability_volley,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_veilmourn_gloamkeel_bulwarks,Gloamkeel Bulwarks,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_humanoid;weapon_blade;ability_brace;ability_fog_screen,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_neutral_ashcrown_kilnelk,Ashcrown Kilnelk,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_antlered;ability_reach;ability_bloodrush,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_neutral_miremoon_crownmaws,Miremoon Crownmaws,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_amphibian;ability_brace;ability_shielding,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
units,unit_neutral_noonshard_prism_kites,Noonshard Prism Kites,content/units.json,Shared battle move/release/hit/rout/cast/status cues,body_winged;ability_harry;ability_volley,"Proposed shared bank; verify actual art, body and weapon before generation. No bespoke voice line per unit. All passive abilities may remain silent."
